Session Code,Sport,Venue,Zone,Date,Games Day,Session Type,Event,Start Time,End Time,Is in LA Area,Is Women's Event 🎉
TKW03,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Final,Men's -58kg Repechage Contests,19:30,23:00,TRUE,FALSE
TKW03,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Final,Women's -49kg Bronze Medal Contests,19:30,23:00,TRUE,TRUE
TKW03,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Final,Men's -58kg Bronze Medal Contests,19:30,23:00,TRUE,FALSE
TKW03,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Final,Women's -49kg Gold Medal Contest,19:30,23:00,TRUE,TRUE
TKW03,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Final,Men's -58kg Gold Medal Contest,19:30,23:00,TRUE,FALSE
TKW04,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Preliminary,Men's -68kg Round of 32,9:00,13:00,TRUE,FALSE
TKW04,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Preliminary,Women's -57kg Round of 32,9:00,13:00,TRUE,TRUE
TKW04,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Preliminary,Men's -68kg Round of 16,9:00,13:00,TRUE,FALSE
TKW04,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Preliminary,Women's -57kg Round of 16,9:00,13:00,TRUE,TRUE
TKW05,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Semifinal,Men's -68kg Quarterfinal,15:00,18:00,TRUE,FALSE
TKW05,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Semifinal,Women's -57kg Quarterfinal,15:00,18:00,TRUE,TRUE
TKW05,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Semifinal,Men's -68kg Semifinal,15:00,18:00,TRUE,FALSE
TKW05,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Semifinal,Women's -57kg Semifinal,15:00,18:00,TRUE,TRUE
TKW06,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Final,Men's -68kg Repechage Contests,19:30,23:00,TRUE,FALSE
TKW06,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Final,Women's -57kg Repechage Contests,19:30,23:00,TRUE,TRUE
TKW06,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Final,Men's -68kg Bronze Medal Contests,19:30,23:00,TRUE,FALSE
TKW06,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Final,Women's -57kg Bronze Medal Contests,19:30,23:00,TRUE,TRUE
TKW06,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Final,Men's -68kg Gold Medal Contest,19:30,23:00,TRUE,FALSE
TKW06,Taekwondo,LA Convention Center Hall 1,DTLA,"Thursday, July 27",13,Final,Women's -57kg Gold Medal Contest,19:30,23:00,TRUE,TRUE
TKW07,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Preliminary,Women's -67kg Round of 32,9:00,13:00,TRUE,TRUE
TKW07,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Preliminary,Men's -80kg Round of 32,9:00,13:00,TRUE,FALSE
TKW07,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Preliminary,Women's -67kg Round of 16,9:00,13:00,TRUE,TRUE
TKW07,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Preliminary,Men's -80kg Round of 16,9:00,13:00,TRUE,FALSE
TKW08,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Semifinal,Women's -67kg Quarterfinal,15:00,18:00,TRUE,TRUE
TKW08,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Semifinal,Men's -80kg Quarterfinal,15:00,18:00,TRUE,FALSE
TKW08,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Semifinal,Women's -67kg Semifinal,15:00,18:00,TRUE,TRUE
TKW08,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Semifinal,Men's -80kg Semifinal,15:00,18:00,TRUE,FALSE
TKW09,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Final,Women's -67kg Repechage Contests,19:30,23:00,TRUE,TRUE
TKW09,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Final,Men's -80kg Repechage Contests,19:30,23:00,TRUE,FALSE
TKW09,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Final,Women's -67kg Bronze Medal Contests,19:30,23:00,TRUE,TRUE
TKW09,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Final,Men's -80kg Bronze Medal Contests,19:30,23:00,TRUE,FALSE
TKW09,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Final,Women's -67kg Gold Medal Contest,19:30,23:00,TRUE,TRUE
TKW09,Taekwondo,LA Convention Center Hall 1,DTLA,"Friday, July 28",14,Final,Men's -80kg Gold Medal Contest,19:30,23:00,TRUE,FALSE
TKW10,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Preliminary,Men's +80kg Round of 32,9:00,13:00,TRUE,FALSE
TKW10,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Preliminary,Men's +80kg Round of 16,9:00,13:00,TRUE,FALSE
TKW10,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Preliminary,Women's +67kg Round of 16,9:00,13:00,TRUE,TRUE
TKW11,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Semifinal,Men's +80kg Quarterfinal,15:00,18:00,TRUE,FALSE
TKW11,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Semifinal,Women's +67kg Quarterfinal,15:00,18:00,TRUE,TRUE
TKW11,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Semifinal,Men's +80kg Semifinal,15:00,18:00,TRUE,FALSE
TKW11,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Semifinal,Women's +67kg Semifinal,15:00,18:00,TRUE,TRUE
TKW12,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Final,Men's +80kg Repechage Contests,19:30,23:00,TRUE,FALSE
TKW12,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Final,Women's +67kg Repechage Contests,19:30,23:00,TRUE,TRUE
TKW12,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Final,Men's +80kg Bronze Medal Contests,19:30,23:00,TRUE,FALSE
TKW12,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Final,Women's +67kg Bronze Medal Contests,19:30,23:00,TRUE,TRUE
TKW12,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Final,Men's +80kg Gold Medal Contest,19:30,23:00,TRUE,FALSE
TKW12,Taekwondo,LA Convention Center Hall 1,DTLA,"Saturday, July 29",15,Final,Women's +67kg Gold Medal Contest,19:30,23:00,TRUE,TRUE
TEN01,Tennis,Carson Center Court,Carson,"Wednesday, July 19",5,Preliminary,Mixed Doubles Round 1 (3 Matches),11:00,16:30,TRUE,FALSE
TEN02,Tennis,Carson Court 1,Carson,"Wednesday, July 19",5,Preliminary,Mixed Doubles Round 1 (3 Matches),11:00,16:30,TRUE,FALSE
TEN03,Tennis,Carson Court 2,Carson,"Wednesday, July 19",5,Preliminary,Mixed Doubles Round 1 (2 Matches),11:00,16:30,TRUE,FALSE
TEN04,Tennis,Carson Center Court,Carson,"Wednesday, July 19",5,Quarterfinal,Mixed Doubles Quarterfinal (2 Matches),18:30,23:30,TRUE,FALSE
TEN05,Tennis,Carson Court 1,Carson,"Wednesday, July 19",5,Quarterfinal,Mixed Doubles Quarterfinal (2 Matches),18:30,23:30,TRUE,FALSE
TEN06,Tennis,Carson Center Court,Carson,"Thursday, July 20",6,Semifinal,Mixed Doubles Semifinal (2 Matches),11:00,16:30,TRUE,FALSE
TEN07,Tennis,Carson Court 1,Carson,"Thursday, July 20",6,Preliminary,Men's and/or Women's Singles Round 1,11:00,20:00,TRUE,TRUE
TEN08,Tennis,Carson Court 2,Carson,"Thursday, July 20",6,Preliminary,Men's and/or Women's Singles Round 1,11:00,20:00,TRUE,TRUE
TEN09,Tennis,Carson Courts 3-11,Carson,"Thursday, July 20",6,Preliminary,Men's and/or Women's Singles Round 1,11:00,20:00,TRUE,TRUE
TEN10,Tennis,Carson Center Court,Carson,"Thursday, July 20",6,Final,Mixed Doubles Bronze Medal Match,18:30,0:00,TRUE,FALSE
TEN10,Tennis,Carson Center Court,Carson,"Thursday, July 20",6,Final,Mixed Doubles Gold Medal Match,18:30,0:00,TRUE,FALSE
TEN11,Tennis,Carson Center Court,Carson,"Friday, July 21",7,Preliminary,Men's and/or Women's Singles Round 1,11:00,16:30,TRUE,TRUE
TEN12,Tennis,Carson Court 1,Carson,"Friday, July 21",7,Preliminary,Men's and/or Women's Singles Round 1,11:00,20:00,TRUE,TRUE
TEN12,Tennis,Carson Court 1,Carson,"Friday, July 21",7,Preliminary,Men's and/or Women's Doubles Round 1,11:00,20:00,TRUE,TRUE
TEN13,Tennis,Carson Court 2,Carson,"Friday, July 21",7,Preliminary,Men's and/or Women's Singles Round 1,11:00,20:00,TRUE,TRUE
TEN13,Tennis,Carson Court 2,Carson,"Friday, July 21",7,Preliminary,Men's and/or Women's Doubles Round 1,11:00,20:00,TRUE,TRUE
TEN14,Tennis,Carson Courts 3-11,Carson,"Friday, July 21",7,Preliminary,Men's and/or Women's Singles Round 1,11:00,20:00,TRUE,TRUE
TEN14,Tennis,Carson Courts 3-11,Carson,"Friday, July 21",7,Preliminary,Men's and/or Women's Doubles Round 1,11:00,20:00,TRUE,TRUE
TEN15,Tennis,Carson Center Court,Carson,"Friday, July 21",7,Preliminary,Men's and/or Women's Singles Round 1,18:30,23:30,TRUE,TRUE
TEN16,Tennis,Carson Center Court,Carson,"Saturday, July 22",8,Preliminary,Men's and/or Women's Singles Round 2,11:00,16:30,TRUE,TRUE
TEN17,Tennis,Carson Court 1,Carson,"Saturday, July 22",8,Preliminary,Men's and/or Women's Singles Round 2,11:00,20:00,TRUE,TRUE
TEN17,Tennis,Carson Court 1,Carson,"Saturday, July 22",8,Preliminary,Men's and/or Women's Doubles Round 1,11:00,20:00,TRUE,TRUE
TEN18,Tennis,Carson Court 2,Carson,"Saturday, July 22",8,Preliminary,Men's and/or Women's Singles Round 2,11:00,20:00,TRUE,TRUE
TEN18,Tennis,Carson Court 2,Carson,"Saturday, July 22",8,Preliminary,Men's and/or Women's Doubles Round 1,11:00,20:00,TRUE,TRUE
TEN19,Tennis,Carson Courts 3-11,Carson,"Saturday, July 22",8,Preliminary,Men's and/or Women's Singles Round 2,11:00,20:00,TRUE,TRUE
TEN19,Tennis,Carson Courts 3-11,Carson,"Saturday, July 22",8,Preliminary,Men's and/or Women's Doubles Round 1,11:00,20:00,TRUE,TRUE
TEN20,Tennis,Carson Center Court,Carson,"Saturday, July 22",8,Preliminary,Men's and/or Women's Singles Round 2,18:30,23:30,TRUE,TRUE
TEN21,Tennis,Carson Center Court,Carson,"Sunday, July 23",9,Preliminary,Men's Singles Round 2 and/or Women's Singles Round 3,11:00,16:30,TRUE,TRUE
TEN22,Tennis,Carson Court 1,Carson,"Sunday, July 23",9,Preliminary,Men's Singles Round 2,11:00,20:00,TRUE,FALSE
TEN22,Tennis,Carson Court 1,Carson,"Sunday, July 23",9,Preliminary,Women's Singles Round 3,11:00,20:00,TRUE,TRUE
TEN22,Tennis,Carson Court 1,Carson,"Sunday, July 23",9,Preliminary,Men's and/or Women's Doubles Round 2,11:00,20:00,TRUE,TRUE
TEN23,Tennis,Carson Court 2,Carson,"Sunday, July 23",9,Preliminary,Men's Singles Round 2,11:00,20:00,TRUE,FALSE
TEN23,Tennis,Carson Court 2,Carson,"Sunday, July 23",9,Preliminary,Women's Singles Round 3,11:00,20:00,TRUE,TRUE
TEN23,Tennis,Carson Court 2,Carson,"Sunday, July 23",9,Preliminary,Men's and/or Women's Doubles Round 2,11:00,20:00,TRUE,TRUE
TEN24,Tennis,Carson Courts 3-11,Carson,"Sunday, July 23",9,Preliminary,Men's Singles Round 2,11:00,20:00,TRUE,FALSE
TEN24,Tennis,Carson Courts 3-11,Carson,"Sunday, July 23",9,Preliminary,Women's Singles Round 3,11:00,20:00,TRUE,TRUE
TEN24,Tennis,Carson Courts 3-11,Carson,"Sunday, July 23",9,Preliminary,Men's and/or Women's Doubles Round 2,11:00,20:00,TRUE,TRUE
TEN25,Tennis,Carson Center Court,Carson,"Sunday, July 23",9,Preliminary,Men's Singles Round 2 and/or Women's Singles Round 3,18:30,23:30,TRUE,TRUE
TEN26,Tennis,Carson Center Court,Carson,"Monday, July 24",10,Quarterfinal,Men's Singles Round 3 and/or Women's Singles Quarterfinal,11:00,16:30,TRUE,TRUE
TEN27,Tennis,Carson Court 1,Carson,"Monday, July 24",10,Quarterfinal,Men's Singles Round 3 and/or,11:00,20:00,TRUE,FALSE
TEN27,Tennis,Carson Court 1,Carson,"Monday, July 24",10,Quarterfinal,Women's Singles Quarterfinal and/or,11:00,20:00,TRUE,TRUE
TEN27,Tennis,Carson Court 1,Carson,"Monday, July 24",10,Quarterfinal,Men's Doubles Quarterfinal and/or,11:00,20:00,TRUE,FALSE
TEN27,Tennis,Carson Court 1,Carson,"Monday, July 24",10,Quarterfinal,Women's Doubles Round 2,11:00,20:00,TRUE,TRUE
TEN28,Tennis,Carson Court 2,Carson,"Monday, July 24",10,Quarterfinal,Men's Singles Round 3 and/or,11:00,20:00,TRUE,FALSE
TEN28,Tennis,Carson Court 2,Carson,"Monday, July 24",10,Quarterfinal,Women's Singles Quarterfinal and/or,11:00,20:00,TRUE,TRUE
TEN28,Tennis,Carson Court 2,Carson,"Monday, July 24",10,Quarterfinal,Men's Doubles Quarterfinal and/or,11:00,20:00,TRUE,FALSE
TEN28,Tennis,Carson Court 2,Carson,"Monday, July 24",10,Quarterfinal,Women's Doubles Round 2,11:00,20:00,TRUE,TRUE
TEN29,Tennis,Carson Courts 3-11,Carson,"Monday, July 24",10,Quarterfinal,Men's Singles Round 3 and/or,11:00,20:00,TRUE,FALSE
TEN29,Tennis,Carson Courts 3-11,Carson,"Monday, July 24",10,Quarterfinal,Women's Singles Quarterfinal and/or,11:00,20:00,TRUE,TRUE
TEN29,Tennis,Carson Courts 3-11,Carson,"Monday, July 24",10,Quarterfinal,Men's Doubles Quarterfinal and/or,11:00,20:00,TRUE,FALSE
TEN29,Tennis,Carson Courts 3-11,Carson,"Monday, July 24",10,Quarterfinal,Women's Doubles Round 2,11:00,20:00,TRUE,TRUE
TEN30,Tennis,Carson Center Court,Carson,"Monday, July 24",10,Quarterfinal,Men's Singles Round 3 and/or Women's Singles Quarterfinal,18:30,23:30,TRUE,TRUE
TEN31,Tennis,Carson Center Court,Carson,"Tuesday, July 25",11,Semifinal,Men's Singles Quarterfinal,11:00,16:30,TRUE,FALSE
TEN31,Tennis,Carson Center Court,Carson,"Tuesday, July 25",11,Semifinal,Women's Singles Semifinal,11:00,16:30,TRUE,TRUE
TEN32,Tennis,Carson Court 1,Carson,"Tuesday, July 25",11,Semifinal,Men's Doubles Semifinal,11:00,20:00,TRUE,FALSE
TEN32,Tennis,Carson Court 1,Carson,"Tuesday, July 25",11,Semifinal,Men's Singles Quarterfinal,11:00,20:00,TRUE,FALSE
TEN32,Tennis,Carson Court 1,Carson,"Tuesday, July 25",11,Semifinal,Women's Doubles Quarterfinal,11:00,20:00,TRUE,TRUE
TEN33,Tennis,Carson Court 2,Carson,"Tuesday, July 25",11,Semifinal,Men's Doubles Semifinal,11:00,20:00,TRUE,FALSE
TEN33,Tennis,Carson Court 2,Carson,"Tuesday, July 25",11,Semifinal,Men's Singles Quarterfinal,11:00,20:00,TRUE,FALSE
TEN33,Tennis,Carson Court 2,Carson,"Tuesday, July 25",11,Semifinal,Women's Doubles Quarterfinal,11:00,20:00,TRUE,TRUE
TEN34,Tennis,Carson Courts 3-11,Carson,"Tuesday, July 25",11,Quarterfinal,Men's Singles Quarterfinal and/or Women's Doubles Quarterfinal,11:00,20:00,TRUE,TRUE
TEN35,Tennis,Carson Center Court,Carson,"Tuesday, July 25",11,Semifinal,Men's Singles Quarterfinal,18:30,23:30,TRUE,FALSE
TEN35,Tennis,Carson Center Court,Carson,"Tuesday, July 25",11,Semifinal,Women's Singles Semifinal,18:30,23:30,TRUE,TRUE
TEN36,Tennis,Carson Center Court,Carson,"Wednesday, July 26",12,Semifinal,Men's Singles Semifinal and/or Women's Doubles Semifinal,11:00,16:30,TRUE,TRUE
TEN37,Tennis,Carson Center Court,Carson,"Wednesday, July 26",12,Semifinal,Men's Singles Semifinal and/or Women's Doubles Semifinal,18:30,23:30,TRUE,TRUE
TEN38,Tennis,Carson Center Court,Carson,"Thursday, July 27",13,Final,Women's Singles Bronze Medal Match,11:00,16:30,TRUE,TRUE
TEN38,Tennis,Carson Center Court,Carson,"Thursday, July 27",13,Final,Women's Singles Gold Medal Match,11:00,16:30,TRUE,TRUE
TEN39,Tennis,Carson Center Court,Carson,"Thursday, July 27",13,Final,Men's Doubles Bronze Medal Match,18:30,0:00,TRUE,FALSE
TEN39,Tennis,Carson Center Court,Carson,"Thursday, July 27",13,Final,Men's Doubles Gold Medal Match,18:30,0:00,TRUE,FALSE
TEN40,Tennis,Carson Center Court,Carson,"Friday, July 28",14,Final,Men's Singles Bronze Medal Match,11:00,16:30,TRUE,FALSE
TEN40,Tennis,Carson Center Court,Carson,"Friday, July 28",14,Final,Men's Singles Gold Medal Match,11:00,16:30,TRUE,FALSE
TEN41,Tennis,Carson Center Court,Carson,"Friday, July 28",14,Final,Women's Doubles Bronze Medal Match,18:30,0:00,TRUE,TRUE
TEN41,Tennis,Carson Center Court,Carson,"Friday, July 28",14,Final,Women's Doubles Gold Medal Match,18:30,0:00,TRUE,TRUE
GTR01,Trampoline Gymnastics,DTLA Arena,DTLA,"Friday, July 21",7,Final,Men's Qualification,12:30,15:15,TRUE,FALSE
GTR01,Trampoline Gymnastics,DTLA Arena,DTLA,"Friday, July 21",7,Final,Men's Final,12:30,15:15,TRUE,FALSE
GTR02,Trampoline Gymnastics,DTLA Arena,DTLA,"Friday, July 21",7,Final,Women's Qualification,20:00,22:45,TRUE,TRUE
GTR02,Trampoline Gymnastics,DTLA Arena,DTLA,"Friday, July 21",7,Final,Women's Final,20:00,22:45,TRUE,TRUE
TRI01,Triathlon,Venice Beach,Venice,"Saturday, July 15",1,Final,Women's Individual,7:30,10:10,TRUE,TRUE
TRI02,Triathlon,Venice Beach,Venice,"Sunday, July 16",2,Final,Men's Individual,7:30,10:00,TRUE,FALSE
TRI03,Triathlon,Venice Beach,Venice,"Thursday, July 20",6,Final,Mixed Relay,8:00,10:00,TRUE,FALSE
VVO01,Volleyball,Honda Center,Anaheim,"Saturday, July 15",1,Preliminary,Men's Preliminary,9:00,11:30,TRUE,FALSE
VVO02,Volleyball,Honda Center,Anaheim,"Saturday, July 15",1,Preliminary,Men's Preliminary,13:00,15:30,TRUE,FALSE
VVO03,Volleyball,Honda Center,Anaheim,"Saturday, July 15",1,Preliminary,Men's Preliminary,17:00,19:30,TRUE,FALSE
VVO04,Volleyball,Honda Center,Anaheim,"Saturday, July 15",1,Preliminary,Men's Preliminary,21:00,23:30,TRUE,FALSE
VVO05,Volleyball,Honda Center,Anaheim,"Sunday, July 16",2,Preliminary,Men's Preliminary,9:00,11:30,TRUE,FALSE
VVO06,Volleyball,Honda Center,Anaheim,"Sunday, July 16",2,Preliminary,Men's Preliminary,13:00,15:30,TRUE,FALSE
VVO07,Volleyball,Honda Center,Anaheim,"Sunday, July 16",2,Preliminary,Women's Preliminary,17:00,19:30,TRUE,TRUE
VVO08,Volleyball,Honda Center,Anaheim,"Sunday, July 16",2,Preliminary,Women's Preliminary,21:00,23:30,TRUE,TRUE
VVO09,Volleyball,Honda Center,Anaheim,"Monday, July 17",3,Preliminary,Women's Preliminary,9:00,11:30,TRUE,TRUE
VVO10,Volleyball,Honda Center,Anaheim,"Monday, July 17",3,Preliminary,Women's Preliminary,13:00,15:30,TRUE,TRUE
VVO11,Volleyball,Honda Center,Anaheim,"Monday, July 17",3,Preliminary,Women's Preliminary,17:00,19:30,TRUE,TRUE
VVO12,Volleyball,Honda Center,Anaheim,"Monday, July 17",3,Preliminary,Women's Preliminary,21:00,23:30,TRUE,TRUE
VVO13,Volleyball,Honda Center,Anaheim,"Tuesday, July 18",4,Preliminary,Men's Preliminary,9:00,11:30,TRUE,FALSE
VVO14,Volleyball,Honda Center,Anaheim,"Tuesday, July 18",4,Preliminary,Men's Preliminary,13:00,15:30,TRUE,FALSE
VVO15,Volleyball,Honda Center,Anaheim,"Tuesday, July 18",4,Preliminary,Men's Preliminary,17:00,19:30,TRUE,FALSE
VVO16,Volleyball,Honda Center,Anaheim,"Tuesday, July 18",4,Preliminary,Men's Preliminary,21:00,23:30,TRUE,FALSE
VVO17,Volleyball,Honda Center,Anaheim,"Wednesday, July 19",5,Preliminary,Men's Preliminary,9:00,11:30,TRUE,FALSE
VVO18,Volleyball,Honda Center,Anaheim,"Wednesday, July 19",5,Preliminary,Men's Preliminary,13:00,15:30,TRUE,FALSE
VVO19,Volleyball,Honda Center,Anaheim,"Wednesday, July 19",5,Preliminary,Women's Preliminary,17:00,19:30,TRUE,TRUE
VVO20,Volleyball,Honda Center,Anaheim,"Wednesday, July 19",5,Preliminary,Women's Preliminary,21:00,23:30,TRUE,TRUE
VVO21,Volleyball,Honda Center,Anaheim,"Thursday, July 20",6,Preliminary,Women's Preliminary,9:00,11:30,TRUE,TRUE
VVO22,Volleyball,Honda Center,Anaheim,"Thursday, July 20",6,Preliminary,Women's Preliminary,13:00,15:30,TRUE,TRUE
VVO23,Volleyball,Honda Center,Anaheim,"Thursday, July 20",6,Preliminary,Women's Preliminary,17:00,19:30,TRUE,TRUE
VVO24,Volleyball,Honda Center,Anaheim,"Thursday, July 20",6,Preliminary,Women's Preliminary,21:00,23:30,TRUE,TRUE
VVO25,Volleyball,Honda Center,Anaheim,"Friday, July 21",7,Preliminary,Men's Preliminary,9:00,11:30,TRUE,FALSE
VVO26,Volleyball,Honda Center,Anaheim,"Friday, July 21",7,Preliminary,Men's Preliminary,13:00,15:30,TRUE,FALSE
VVO27,Volleyball,Honda Center,Anaheim,"Friday, July 21",7,Preliminary,Men's Preliminary,17:00,19:30,TRUE,FALSE
VVO28,Volleyball,Honda Center,Anaheim,"Friday, July 21",7,Preliminary,Men's Preliminary,21:00,23:30,TRUE,FALSE
VVO29,Volleyball,Honda Center,Anaheim,"Saturday, July 22",8,Preliminary,Men's Preliminary,9:00,11:30,TRUE,FALSE
VVO30,Volleyball,Honda Center,Anaheim,"Saturday, July 22",8,Preliminary,Men's Preliminary,13:00,15:30,TRUE,FALSE
VVO31,Volleyball,Honda Center,Anaheim,"Saturday, July 22",8,Preliminary,Women's Preliminary,17:00,19:30,TRUE,TRUE
VVO32,Volleyball,Honda Center,Anaheim,"Saturday, July 22",8,Preliminary,Women's Preliminary,21:00,23:30,TRUE,TRUE
VVO33,Volleyball,Honda Center,Anaheim,"Sunday, July 23",9,Preliminary,Women's Preliminary,9:00,11:30,TRUE,TRUE
VVO34,Volleyball,Honda Center,Anaheim,"Sunday, July 23",9,Preliminary,Women's Preliminary,13:00,15:30,TRUE,TRUE
VVO35,Volleyball,Honda Center,Anaheim,"Sunday, July 23",9,Preliminary,Women's Preliminary,17:00,19:30,TRUE,TRUE
VVO36,Volleyball,Honda Center,Anaheim,"Sunday, July 23",9,Preliminary,Women's Preliminary,21:00,23:30,TRUE,TRUE
VVO37,Volleyball,Honda Center,Anaheim,"Monday, July 24",10,Quarterfinal,Men's Quarterfinal,9:00,11:30,TRUE,FALSE
VVO38,Volleyball,Honda Center,Anaheim,"Monday, July 24",10,Quarterfinal,Men's Quarterfinal,13:00,15:30,TRUE,FALSE
VVO39,Volleyball,Honda Center,Anaheim,"Monday, July 24",10,Quarterfinal,Men's Quarterfinal,17:00,19:30,TRUE,FALSE
VVO40,Volleyball,Honda Center,Anaheim,"Monday, July 24",10,Quarterfinal,Men's Quarterfinal,21:00,23:30,TRUE,FALSE
VVO41,Volleyball,Honda Center,Anaheim,"Tuesday, July 25",11,Quarterfinal,Women's Quarterfinal,9:00,11:30,TRUE,TRUE
VVO42,Volleyball,Honda Center,Anaheim,"Tuesday, July 25",11,Quarterfinal,Women's Quarterfinal,13:00,15:30,TRUE,TRUE
VVO43,Volleyball,Honda Center,Anaheim,"Tuesday, July 25",11,Quarterfinal,Women's Quarterfinal,17:00,19:30,TRUE,TRUE
VVO44,Volleyball,Honda Center,Anaheim,"Tuesday, July 25",11,Quarterfinal,Women's Quarterfinal,21:00,23:30,TRUE,TRUE
VVO45,Volleyball,Honda Center,Anaheim,"Wednesday, July 26",12,Semifinal,Men's Semifinal,11:00,13:30,TRUE,FALSE
VVO46,Volleyball,Honda Center,Anaheim,"Wednesday, July 26",12,Semifinal,Men's Semifinal,16:00,18:30,TRUE,FALSE
VVO47,Volleyball,Honda Center,Anaheim,"Thursday, July 27",13,Semifinal,Women's Semifinal,11:00,13:30,TRUE,TRUE
VVO48,Volleyball,Honda Center,Anaheim,"Thursday, July 27",13,Semifinal,Women's Semifinal,16:00,18:30,TRUE,TRUE
VVO49,Volleyball,Honda Center,Anaheim,"Friday, July 28",14,Bronze,Men's Bronze Medal Match,20:30,23:00,TRUE,FALSE
VVO50,Volleyball,Honda Center,Anaheim,"Saturday, July 29",15,Final,Men's Gold Medal Match,10:00,13:15,TRUE,FALSE
